post_catalog_id,post_tif,pre_catalog_id,pre_tif,min_xy,max_xy,x_coord,y_coord,label
1030010070C13600,3030210.tif,1030010070C13600,3030210.tif,"(-94.04296875, 29.8828125)","(-93.955078125, 29.970703125)",-93.994932,29.894141,Flooded / Damaged Building
1030010070C13600,3030232.tif,1030010070C13600,3030232.tif,"(-94.04296875, 30.146484375)","(-93.955078125, 30.234375)",-93.961565,30.16171,Flooded / Damaged Building
1030010070C13600,3030232.tif,1030010070C13600,3030232.tif,"(-94.04296875, 30.146484375)","(-93.955078125, 30.234375)",-93.960133,30.161836,Flooded / Damaged Building
1030010070C13600,3030232.tif,1030010070C13600,3030232.tif,"(-94.04296875, 30.146484375)","(-93.955078125, 30.234375)",-93.961496,30.163371,Flooded / Damaged Building
1030010070C13600,3030210.tif,1030010070C13600,3030210.tif,"(-94.04296875, 29.8828125)","(-93.955078125, 29.970703125)",-93.996305,29.896453,Flooded / Damaged Building
1030010070C13600,3030232.tif,1030010070C13600,3030232.tif,"(-94.04296875, 30.146484375)","(-93.955078125, 30.234375)",-93.961587,30.164864,Flooded / Damaged Building
1030010070C13600,3030210.tif,1030010070C13600,3030210.tif,"(-94.04296875, 29.8828125)","(-93.955078125, 29.970703125)",-93.995227,29.896504,Flooded / Damaged Building
1030010070C13600,3030232.tif,1030010070C13600,3030232.tif,"(-94.04296875, 30.146484375)","(-93.955078125, 30.234375)",-93.961394,30.166279,Flooded / Damaged Building
1030010070C13600,3030232.tif,1030010070C13600,3030232.tif,"(-94.04296875, 30.146484375)","(-93.955078125, 30.234375)",-93.961624,30.167174,Flooded / Damaged Building
1030010070C13600,3030210.tif,1030010070C13600,3030210.tif,"(-94.04296875, 29.8828125)","(-93.955078125, 29.970703125)",-93.993956,29.897127,Flooded / Damaged Building
1030010070C13600,3030210.tif,1030010070C13600,3030210.tif,"(-94.04296875, 29.8828125)","(-93.955078125, 29.970703125)",-93.994326,29.897904,Flooded / Damaged Building
1030010070C13600,3030210.tif,1030010070C13600,3030210.tif,"(-94.04296875, 29.8828125)","(-93.955078125, 29.970703125)",-93.994948,29.898411,Flooded / Damaged Building
10400100324DAE00,3032331.tif,10400100324DAE00,3032331.tif,"(-93.603515625, 30.76171875)","(-93.515625, 30.849609375)",-93.574433,30.783726,Flooded / Blocked Road
10400100324DAE00,3032330.tif,10400100324DAE00,3032330.tif,"(-93.69140625, 30.76171875)","(-93.603515625, 30.849609375)",-93.604071,30.791791,Flooded / Damaged Building
10400100324DAE00,3032330.tif,10400100324DAE00,3032330.tif,"(-93.69140625, 30.76171875)","(-93.603515625, 30.849609375)",-93.604302,30.791238,Flooded / Damaged Building
10400100324DAE00,3032330.tif,10400100324DAE00,3032330.tif,"(-93.69140625, 30.76171875)","(-93.603515625, 30.849609375)",-93.603524,30.791413,Flooded / Damaged Building
10400100324DAE00,3032330.tif,10400100324DAE00,3032330.tif,"(-93.69140625, 30.76171875)","(-93.603515625, 30.849609375)",-93.604618,30.792952,Flooded / Damaged Building
10400100324DAE00,3032330.tif,10400100324DAE00,3032330.tif,"(-93.69140625, 30.76171875)","(-93.603515625, 30.849609375)",-93.604811,30.793685,Flooded / Damaged Building
10400100324DAE00,3032330.tif,10400100324DAE00,3032330.tif,"(-93.69140625, 30.76171875)","(-93.603515625, 30.849609375)",-93.604913,30.794565,Flooded / Damaged Building
10400100324DAE00,3032331.tif,10400100324DAE00,3032331.tif,"(-93.603515625, 30.76171875)","(-93.515625, 30.849609375)",-93.602993,30.793818,Flooded / Damaged Building
10400100324DAE00,3032331.tif,10400100324DAE00,3032331.tif,"(-93.603515625, 30.76171875)","(-93.515625, 30.849609375)",-93.601916,30.79333,Flooded / Damaged Building
10400100324DAE00,3032330.tif,10400100324DAE00,3032330.tif,"(-93.69140625, 30.76171875)","(-93.603515625, 30.849609375)",-93.606053,30.799283,Flooded / Damaged Building
10400100324DAE00,3210111.tif,10400100324DAE00,3210111.tif,"(-93.603515625, 30.9375)","(-93.515625, 31.025390625)",-93.561578,30.985207,Flooded / Damaged Building
10400100324DAE00,3032333.tif,10400100324DAE00,3032333.tif,"(-93.603515625, 30.849609375)","(-93.515625, 30.9375)",-93.541916,30.899097,Flooded / Blocked Road
10400100324DAE00,3032333.tif,10400100324DAE00,3032333.tif,"(-93.603515625, 30.849609375)","(-93.515625, 30.9375)",-93.547871,30.900207,Flooded / Damaged Building
10400100324DAE00,3032333.tif,10400100324DAE00,3032333.tif,"(-93.603515625, 30.849609375)","(-93.515625, 30.9375)",-93.558326,30.895248,Flooded / Damaged Building
10400100324DAE00,3032333.tif,10400100324DAE00,3032333.tif,"(-93.603515625, 30.849609375)","(-93.515625, 30.9375)",-93.560128,30.894917,Flooded / Damaged Building
10400100324DAE00,3032333.tif,10400100324DAE00,3032333.tif,"(-93.603515625, 30.849609375)","(-93.515625, 30.9375)",-93.55964,30.895018,Flooded / Damaged Building
10400100324DAE00,3032333.tif,10400100324DAE00,3032333.tif,"(-93.603515625, 30.849609375)","(-93.515625, 30.9375)",-93.556674,30.895281,Flooded / Blocked Road
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.560521,29.753731,Flooded / Blocked Road
10400100324DAE00,3032331.tif,10400100324DAE00,3032331.tif,"(-93.603515625, 30.76171875)","(-93.515625, 30.849609375)",-93.560879,30.766663,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.646463,30.673725,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.608054,30.662183,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.609497,30.66085,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.607866,30.66261,Flooded / Damaged Building
10400100324DAE00,3032313.tif,10400100324DAE00,3032313.tif,"(-93.603515625, 30.673828125)","(-93.515625, 30.76171875)",-93.599777,30.67408,Flooded / Damaged Building
10400100324DAE00,3032313.tif,10400100324DAE00,3032313.tif,"(-93.603515625, 30.673828125)","(-93.515625, 30.76171875)",-93.597636,30.674362,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.619067,30.642046,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.619319,30.641049,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.618381,30.641293,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.622506,30.64073,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.623305,30.64206,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.625301,30.64319,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.633594,30.640924,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.658116,30.622732,Flooded / Damaged Building
10400100324DAE00,3032310.tif,10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)",-93.626075,30.635579,Flooded / Damaged Building
105001000B9D7F00,3032110.tif,105001000B9D7F00,3032110.tif,"(-93.69140625, 30.234375)","(-93.603515625, 30.322265625)",-93.626741,30.307098,Flooded / Damaged Building
105001000B9D8100,3032111.tif,105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)",-93.573199,30.284244,Flooded / Damaged Building
105001000B9D8100,3032111.tif,105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)",-93.572791,30.28398,Flooded / Damaged Building
105001000B9D8100,3032111.tif,105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)",-93.578022,30.278477,Flooded / Damaged Building
105001000B9D8100,3032111.tif,105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)",-93.575028,30.275702,Flooded / Damaged Building
105001000B9D8100,3032111.tif,105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)",-93.575232,30.275391,Flooded / Damaged Building
105001000B9D8100,3032111.tif,105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)",-93.574551,30.275303,Flooded / Damaged Building
105001000B9D8100,3032111.tif,105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)",-93.57498,30.275007,Flooded / Damaged Building
105001000B9D8100,3032111.tif,105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)",-93.5702,30.278213,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.660534,30.204796,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.658962,30.207253,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.658941,30.204523,Flooded / Damaged Building
1040010032211E00,2110202.tif,1040010032211E00,2110202.tif,"(-97.03125, 28.564453125)","(-96.943359375, 28.65234375)",-96.970997,28.582614,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.659327,30.203359,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.661087,30.202019,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.662444,30.201583,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.662004,30.201602,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.664102,30.200475,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.660422,30.205065,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.662235,30.2078,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.658163,30.202997,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.664584,30.198681,Flooded / Damaged Building
105001000B9D7F00,3030332.tif,105001000B9D7F00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)",-93.661317,30.211954,Flooded / Damaged Building
105001000B9D7F00,3030322.tif,105001000B9D7F00,3030322.tif,"(-93.8671875, 30.146484375)","(-93.779296875, 30.234375)",-93.850769,30.179644,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.799171,30.135606,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.971868,28.817163,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.803693,30.131351,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.79975,30.131259,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.799573,30.130456,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.795716,30.131161,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.794847,30.132094,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.791607,30.127644,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.790288,30.127881,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.802411,30.129584,Flooded / Damaged Building
1040010032211E00,2112000.tif,1040010032211E00,2112000.tif,"(-97.03125, 28.828125)","(-96.943359375, 28.916015625)",-96.969602,28.836516,Flooded / Damaged Building
105001000B9D7F00,3030322.tif,105001000B9D7F00,3030322.tif,"(-93.8671875, 30.146484375)","(-93.779296875, 30.234375)",-93.823719,30.183765,Flooded / Damaged Building
105001000B9D7F00,3030322.tif,105001000B9D7F00,3030322.tif,"(-93.8671875, 30.146484375)","(-93.779296875, 30.234375)",-93.828627,30.184149,Flooded / Damaged Building
105001000B9D7F00,3030322.tif,105001000B9D7F00,3030322.tif,"(-93.8671875, 30.146484375)","(-93.779296875, 30.234375)",-93.853883,30.183449,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.901765,30.117033,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.812842,30.031783,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.810675,30.033998,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.81127,30.033418,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.89197,30.123529,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.809237,30.034142,Flooded / Damaged Building
1030010070C13600,3030213.tif,1030010070C13600,3030213.tif,"(-93.955078125, 29.970703125)","(-93.8671875, 30.05859375)",-93.90364,30.044939,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.806351,30.035907,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.889637,30.125074,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.889937,30.1257,Flooded / Damaged Building
1030010070C13600,3030213.tif,1030010070C13600,3030213.tif,"(-93.955078125, 29.970703125)","(-93.8671875, 30.05859375)",-93.892804,30.055127,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.894786,30.124921,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.892083,30.125807,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.809581,30.037272,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.891428,30.125863,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.813727,30.040374,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.89308,30.125705,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.806598,30.042023,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.896685,30.124345,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.804999,30.035642,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.833898,30.037049,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.834112,30.03743,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.834187,30.037625,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.799141,30.035489,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.798793,30.0356,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.833238,30.0418,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.793074,30.040258,Flooded / Blocked Road
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.830545,30.043286,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.830952,30.042831,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.792329,30.040592,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.831881,30.04088,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.968129,30.130025,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.804672,30.058205,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.974217,30.125468,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.974813,30.126359,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.975006,30.126944,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.977178,30.126837,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.972013,30.133073,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.971857,30.133518,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.971712,30.134038,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.972774,30.134163,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.968783,30.133676,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.820503,30.044744,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.82128,30.041387,Flooded / Damaged Building
1030010070C13600,3030230.tif,1030010070C13600,3030230.tif,"(-94.04296875, 30.05859375)","(-93.955078125, 30.146484375)",-93.955179,30.131157,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.831923,30.044549,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.935862,30.130869,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.927241,30.131959,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.924849,30.132214,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.829906,30.043973,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.924843,30.132711,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.923459,30.132771,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.920037,30.132066,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.832235,30.037811,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.921217,30.13163,Flooded / Blocked Road
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.831124,30.039041,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.83416,30.036473,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.907259,30.132275,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.83474,30.038048,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.904163,30.131644,Flooded / Blocked Road
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.903702,30.132377,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.895258,30.129704,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.894593,30.130085,Flooded / Damaged Building
1030010070C13600,3030231.tif,1030010070C13600,3030231.tif,"(-93.955078125, 30.05859375)","(-93.8671875, 30.146484375)",-93.891873,30.128739,Flooded / Damaged Building
105001000B9D7F00,3030322.tif,105001000B9D7F00,3030322.tif,"(-93.8671875, 30.146484375)","(-93.779296875, 30.234375)",-93.861908,30.186779,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.843543,30.059593,Flooded / Damaged Building
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.844803,30.060095,Flooded / Blocked Road
105001000B9D7F00,3030320.tif,105001000B9D7F00,3030320.tif,"(-93.8671875, 30.05859375)","(-93.779296875, 30.146484375)",-93.848773,30.060545,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.852555,30.055108,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.856348,30.052526,Flooded / Blocked Road
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.853478,30.049276,Flooded / Damaged Building
10400100324DAE00,3032333.tif,10400100324DAE00,3032333.tif,"(-93.603515625, 30.849609375)","(-93.515625, 30.9375)",-93.563851,30.894492,Flooded / Damaged Building
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.857201,30.047897,Flooded / Blocked Road
105001000B9D7F00,3030302.tif,105001000B9D7F00,3030302.tif,"(-93.8671875, 29.970703125)","(-93.779296875, 30.05859375)",-93.856251,30.05053,Flooded / Damaged Building
